tweet_id,times,dog_type,name,rating,stage,favorite_count,retweet_count
689283819090870273,2016-01-19 03:10:43,Scotch_Terrier,Chipson,9.0,,3609,1246
689280876073582592,2016-01-19 02:59:01,Chihuahua,Herald,10.0,,2188,814
689275259254616065,2016-01-19 02:36:42,American_Staffordshire_Terrier,Lucky,10.0,,1265,284
689154315265683456,2016-01-18 18:36:07,Cocker_Spaniel,,9.0,,3335,1124
689143371370250240,2016-01-18 17:52:38,English_Springer,Trip,10.0,pupper,2225,578
688916208532455424,2016-01-18 02:49:58,Pembroke,,11.0,pupper,2996,979
688898160958271489,2016-01-18 01:38:15,Ibizan_Hound,,10.0,,2299,887
688828561667567616,2016-01-17 21:01:41,Cardigan,Brad,9.0,,1503,420
688804835492233216,2016-01-17 19:27:24,Malinois,,12.0,,1040,224
688789766343622656,2016-01-17 18:27:32,American_Staffordshire_Terrier,Pubert,8.0,,2420,748
688547210804498433,2016-01-17 02:23:42,Papillon,Frönq,9.0,,2847,789
688519176466644993,2016-01-17 00:32:18,Pembroke,,12.0,pupper,2512,821
688385280030670848,2016-01-16 15:40:14,Golden_Retriever,Louis,12.0,,10145,5004
688116655151435777,2016-01-15 21:52:49,Pug,,10.0,,3083,885
688064179421470721,2016-01-15 18:24:18,Eskimo_Dog,Kilo,11.0,,1873,407
687826841265172480,2016-01-15 02:41:12,Pomeranian,Louis,12.0,,2979,1280
687818504314159109,2016-01-15 02:08:05,Lakeland_Terrier,,12.0,pupper,2751,1077
687807801670897665,2016-01-15 01:25:33,Staffordshire_Bullterrier,Trooper,11.0,,2616,799
687704180304273409,2016-01-14 18:33:48,Miniature_Pinscher,Blakely,9.0,pupper,2651,950
687664829264453632,2016-01-14 15:57:26,Pug,Opal,11.0,,2113,575
687494652870668288,2016-01-14 04:41:12,Rottweiler,Marq,7.0,,2098,653
687480748861947905,2016-01-14 03:45:57,English_Springer,,12.0,,1753,281
687460506001633280,2016-01-14 02:25:31,Boston_Bull,Kramer,10.0,,2231,612
687317306314240000,2016-01-13 16:56:30,Shih-Tzu,Tyrone,11.0,,21968,10356
687127927494963200,2016-01-13 04:23:58,Pug,Gordon,9.0,,5987,2576
687109925361856513,2016-01-13 03:12:26,Borzoi,Baxter,11.0,,6339,2789
687096057537363968,2016-01-13 02:17:20,Labrador_Retriever,,11.0,pupper,2445,690
686730991906516992,2016-01-12 02:06:41,Tibetan_Mastiff,,12.0,,4529,1345
686683045143953408,2016-01-11 22:56:10,Norwich_Terrier,Mona,11.0,pupper,3056,905
686618349602762752,2016-01-11 18:39:05,Rottweiler,Olivia,11.0,pupper,4023,1533
686606069955735556,2016-01-11 17:50:18,Labrador_Retriever,Horace,10.0,,2064,606
686386521809772549,2016-01-11 03:17:53,Yorkshire_Terrier,Crimson,11.0,,3540,993
686377065986265092,2016-01-11 02:40:19,German_Shepherd,Birf,10.0,pupper,2427,636
686358356425093120,2016-01-11 01:25:58,Pug,,10.0,,2390,772
686050296934563840,2016-01-10 05:01:51,Pomeranian,Flávio,11.0,floof,2411,832
686034024800862208,2016-01-10 03:57:12,Great_Dane,,12.0,,3406,1321
686007916130873345,2016-01-10 02:13:27,Rhodesian_Ridgeback,,11.0,pupper,2701,471
685973236358713344,2016-01-09 23:55:38,Siberian_Husky,Lorelei,11.0,,2309,608
685943807276412928,2016-01-09 21:58:42,Papillon,,8.0,pupper,1792,693
685906723014619143,2016-01-09 19:31:20,Yorkshire_Terrier,Olive,9.0,,8242,3281
685663452032069632,2016-01-09 03:24:40,Chesapeake_Bay_Retriever,Brooks,12.0,,3548,1650
685641971164143616,2016-01-09 01:59:19,Lakeland_Terrier,Otis,7.0,pupper,3199,881
685325112850124800,2016-01-08 05:00:14,Golden_Retriever,,10.0,,10413,4511
685321586178670592,2016-01-08 04:46:13,Boston_Bull,Rocky,10.0,,2900,734
685315239903100929,2016-01-08 04:21:00,Chow,,11.0,,3660,1226
685307451701334016,2016-01-08 03:50:03,Pomeranian,Petrick,11.0,floof,2255,494
685268753634967552,2016-01-08 01:16:17,Pug,Hubertson,10.0,pupper,3403,1362
685169283572338688,2016-01-07 18:41:01,Bernese_Mountain_Dog,Gerbald,11.0,pupper,4475,1613
684940049151070208,2016-01-07 03:30:07,Border_Collie,Oreo,12.0,,3508,1185
684926975086034944,2016-01-07 02:38:10,Labrador_Retriever,Bruiser,11.0,,3836,548
684902183876321280,2016-01-07 00:59:40,Pembroke,Perry,11.0,,2041,603
684800227459624960,2016-01-06 18:14:31,Miniature_Schnauzer,Theodore,11.0,,2961,1114
684594889858887680,2016-01-06 04:38:35,Weimaraner,,10.0,,9807,3993
684538444857667585,2016-01-06 00:54:18,Chihuahua,,12.0,,2902,1082
684481074559381504,2016-01-05 21:06:19,Chihuahua,Pippa,10.0,,4233,1315
684460069371654144,2016-01-05 19:42:51,Labrador_Retriever,Jeph,10.0,,2163,627
684241637099323392,2016-01-05 05:14:53,Pembroke,Obi,12.0,,8956,3711
684225744407494656,2016-01-05 04:11:44,Golden_Retriever,,11.0,pupper,1361,239
684222868335505415,2016-01-05 04:00:18,Soft-Coated_Wheaten_Terrier,,11.0,pupper,4198,1554
684195085588783105,2016-01-05 02:09:54,Chihuahua,Tino,9.0,,2096,593
684188786104872960,2016-01-05 01:44:52,Kelpie,,10.0,,3810,1336
684177701129875456,2016-01-05 01:00:50,Chow,Kulet,10.0,,2206,762
684097758874210310,2016-01-04 19:43:10,Labrador_Retriever,Lupe,10.0,,4496,1616
683857920510050305,2016-01-04 03:50:08,Bluetick,Sadie,10.0,pupper,4146,1260
683852578183077888,2016-01-04 03:28:54,Toy_Poodle,Tiger,10.0,,2099,395
683834909291606017,2016-01-04 02:18:42,Maltese_Dog,,9.0,pupper,2865,1256
683828599284170753,2016-01-04 01:53:37,Malamute,,12.0,pupper,3036,1189
683773439333797890,2016-01-03 22:14:26,Miniature_Pinscher,Buddy,9.0,,3667,1526
683742671509258241,2016-01-03 20:12:10,Pembroke,Sebastian,11.0,,7129,3756
683498322573824003,2016-01-03 04:01:13,Airedale,Griffin,11.0,,3454,1088
683481228088049664,2016-01-03 02:53:17,Keeshond,Banjo,11.0,pupper,2867,1112
683462770029932544,2016-01-03 01:39:57,Italian_Greyhound,,8.0,pupper,2672,760
683449695444799489,2016-01-03 00:47:59,Lakeland_Terrier,,10.0,,4270,1820
683391852557561860,2016-01-02 20:58:09,French_Bulldog,Jack,11.0,,8307,2690
683357973142474752,2016-01-02 18:43:31,Pembroke,,10.0,,3221,1059
683142553609318400,2016-01-02 04:27:31,Leonberg,Brandy,9.0,pupper,3150,1170
683111407806746624,2016-01-02 02:23:45,Cocker_Spaniel,Larry,10.0,pupper,3723,1029
683098815881154561,2016-01-02 01:33:43,Golden_Retriever,,12.0,,2351,734
683030066213818368,2016-01-01 21:00:32,Boxer,Lulu,10.0,,2358,826
682750546109968385,2016-01-01 02:29:49,English_Setter,Taco,9.0,,1665,491
682662431982772225,2015-12-31 20:39:41,Beagle,Joey,11.0,,3316,1201
682638830361513985,2015-12-31 19:05:54,English_Springer,,12.0,,2254,674
682429480204398592,2015-12-31 05:14:01,Whippet,,8.0,,3752,1311
682393905736888321,2015-12-31 02:52:40,Vizsla,Kreg,11.0,,2426,769
682389078323662849,2015-12-31 02:33:29,Curly-Coated_Retriever,Brody,9.0,,1818,516
682259524040966145,2015-12-30 17:58:40,Siberian_Husky,Jax,9.0,,4561,1372
682032003584274432,2015-12-30 02:54:35,Schipperke,Ulysses,11.0,,7195,2278
681981167097122816,2015-12-29 23:32:35,Labrador_Retriever,Jimothy,12.0,,3026,1158
681891461017812993,2015-12-29 17:36:07,Chihuahua,Charlie,10.0,pupper,2696,948
681694085539872773,2015-12-29 04:31:49,Toy_Poodle,Bo,11.0,pupper,13953,4555
681654059175129088,2015-12-29 01:52:46,Pomeranian,Toffee,12.0,pupper,2892,1039
681610798867845120,2015-12-28 23:00:52,Toy_Poodle,,12.0,,2093,529
681579835668455424,2015-12-28 20:57:50,Rottweiler,Apollo,8.0,,3873,1483
681523177663676416,2015-12-28 17:12:42,Norfolk_Terrier,Carly,12.0,,15678,6576
681320187870711809,2015-12-28 03:46:05,Samoyed,Glacier,11.0,,2908,859
681297372102656000,2015-12-28 02:15:26,Lhasa,,12.0,,3474,1085
681281657291280384,2015-12-28 01:12:59,Saint_Bernard,Sarge,11.0,,3508,1254
681261549936340994,2015-12-27 23:53:05,Tibetan_Terrier,Panda,9.0,,1588,308
681231109724700672,2015-12-27 21:52:07,Irish_Setter,,11.0,pupper,2616,539
681193455364796417,2015-12-27 19:22:30,Pomeranian,Aspen,11.0,,4052,1680
680970795137544192,2015-12-27 04:37:44,Pug,,9.0,,2651,743
680940246314430465,2015-12-27 02:36:20,Soft-Coated_Wheaten_Terrier,Alice,4.0,,3525,1217
680934982542561280,2015-12-27 02:15:25,Labrador_Retriever,Sadie,10.0,,2272,493
680913438424612864,2015-12-27 00:49:49,Pomeranian,Griswold,11.0,,2599,701
680889648562991104,2015-12-26 23:15:17,Shetland_Sheepdog,Cheesy,9.0,,1936,415
680836378243002368,2015-12-26 19:43:36,Pembroke,Ellie,12.0,pupper,3742,1501
680801747103793152,2015-12-26 17:25:59,Pug,,10.0,,2585,923
680609293079592961,2015-12-26 04:41:15,French_Bulldog,Brody,9.0,,2888,811
680497766108381184,2015-12-25 21:18:05,Chihuahua,Percy,12.0,,4624,2151
680494726643068929,2015-12-25 21:06:00,Kuvasz,,11.26,pupper,1868,542
680473011644985345,2015-12-25 19:39:43,Lakeland_Terrier,Hector,10.0,pupper,2772,839
680191257256136705,2015-12-25 01:00:07,Brittany_Spaniel,,11.0,pupper,2342,573
680161097740095489,2015-12-24 23:00:17,Bluetick,Goliath,12.0,,2527,823
680145970311643136,2015-12-24 22:00:10,Miniature_Poodle,Kawhi,10.0,pupper,3942,1965
680130881361686529,2015-12-24 21:00:12,Maltese_Dog,Reggie,10.0,,2512,1072
680115823365742593,2015-12-24 20:00:22,Pug,Ozzy,9.0,,2962,1025
680100725817409536,2015-12-24 19:00:23,Golden_Retriever,,11.0,pupper,3878,1545
680055455951884288,2015-12-24 16:00:30,Samoyed,Sammy,10.0,,18203,8025
679862121895714818,2015-12-24 03:12:15,Entlebucher,,11.0,,2671,700
679844490799091713,2015-12-24 02:02:12,Airedale,Willie,10.0,,2589,886
679828447187857408,2015-12-24 00:58:27,Chihuahua,,13.0,pupper,39558,15743
679777920601223168,2015-12-23 21:37:40,Bloodhound,Rinna,10.0,pupper,3373,1270
679736210798047232,2015-12-23 18:51:56,French_Bulldog,Sabertooth,9.0,,2295,912
679722016581222400,2015-12-23 17:55:32,Boxer,Mike,8.0,,1807,538
679530280114372609,2015-12-23 05:13:38,Dalmatian,,7.0,,5193,2336
679511351870550016,2015-12-23 03:58:25,Chihuahua,William,7.0,,3694,1454
679475951516934144,2015-12-23 01:37:45,Maltese_Dog,Evy,9.0,,2289,722
679462823135686656,2015-12-23 00:45:35,Toy_Poodle,Hurley,11.0,,34731,21187
679158373988876288,2015-12-22 04:35:49,Pug,Rubio,11.0,,23469,9140
679148763231985668,2015-12-22 03:57:37,Italian_Greyhound,,8.0,,3015,1158
679132435750195208,2015-12-22 02:52:45,Scottish_Deerhound,Louis,10.0,,3241,1309
679111216690831360,2015-12-22 01:28:25,Kelpie,,12.0,,6486,2878
678991772295516161,2015-12-21 17:33:48,Eskimo_Dog,,12.0,,2530,1329
678969228704284672,2015-12-21 16:04:13,Labrador_Retriever,Lola,11.0,,1788,527
678800283649069056,2015-12-21 04:52:53,Labrador_Retriever,,12.0,pupper,2800,1014
678798276842360832,2015-12-21 04:44:55,Airedale,Linda,7.0,,3790,1344
678774928607469569,2015-12-21 03:12:08,Pembroke,Tug,11.0,,3025,1038
678764513869611008,2015-12-21 02:30:45,Irish_Terrier,Wilson,10.0,,1776,542
678755239630127104,2015-12-21 01:53:54,Malamute,Dash,10.0,,7779,3724
678643457146150913,2015-12-20 18:29:43,Labrador_Retriever,Grizz,10.0,,2239,486
678446151570427904,2015-12-20 05:25:42,Staffordshire_Bullterrier,,10.0,,4340,1777
678424312106393600,2015-12-20 03:58:55,Maltese_Dog,Crystal,2.0,,5887,2866
678410210315247616,2015-12-20 03:02:53,Schipperke,Jerome,10.0,,4616,2060
678396796259975168,2015-12-20 02:09:34,Pembroke,,12.0,,1722,472
678389028614488064,2015-12-20 01:38:42,Miniature_Pinscher,Bella,11.0,pupper,2035,469
678341075375947776,2015-12-19 22:28:09,Golden_Retriever,,12.0,pupper,1886,610
678334497360859136,2015-12-19 22:02:01,Norfolk_Terrier,Rosie,10.0,,1423,302
678278586130948096,2015-12-19 18:19:51,Maltese_Dog,,10.0,pupper,12477,6810
678255464182861824,2015-12-19 16:47:58,Chihuahua,Jessifer,9.0,,1719,417
678021115718029313,2015-12-19 01:16:45,Miniature_Pinscher,Reese,12.0,,14950,7114
677918531514703872,2015-12-18 18:29:07,Eskimo_Dog,,10.0,,1470,461
677895101218201600,2015-12-18 16:56:01,Dalmatian,,9.0,,5256,2371
677700003327029250,2015-12-18 04:00:46,Siberian_Husky,Ralph,10.0,,3675,1613
677698403548192770,2015-12-18 03:54:25,Shih-Tzu,Sadie,9.0,,1325,361
677687604918272002,2015-12-18 03:11:30,Pembroke,,11.0,,2670,948
677673981332312066,2015-12-18 02:17:22,Maltese_Dog,,9.0,,3596,1669
677644091929329666,2015-12-18 00:18:36,Chihuahua,,11.0,,2031,885
677565715327688705,2015-12-17 19:07:09,Basset,,6.0,,1403,512
677547928504967168,2015-12-17 17:56:29,American_Staffordshire_Terrier,,12.0,,7535,4057
677530072887205888,2015-12-17 16:45:31,Staffordshire_Bullterrier,Axel,9.0,,1156,249
677334615166730240,2015-12-17 03:48:51,Lakeland_Terrier,,9.0,,1470,327
677331501395156992,2015-12-17 03:36:28,Beagle,Humphrey,9.0,,1179,264
677314812125323265,2015-12-17 02:30:09,Blenheim_Spaniel,Tassy,10.5,,1783,609
677301033169788928,2015-12-17 01:35:24,Japanese_Spaniel,Juckson,5.0,,1355,468
677269281705472000,2015-12-16 23:29:14,Shetland_Sheepdog,,10.0,pupper,2144,788
677187300187611136,2015-12-16 18:03:28,English_Setter,,9.0,,2964,1031
676975532580409345,2015-12-16 04:01:59,Malamute,Cooper,11.0,,3000,1196
676957860086095872,2015-12-16 02:51:45,Labrador_Retriever,,10.0,,2381,902
676949632774234114,2015-12-16 02:19:04,Welsh_Springer_Spaniel,Tyrus,8.0,,1407,444
676946864479084545,2015-12-16 02:08:04,Pekinese,,12.0,,1829,424
676936541936185344,2015-12-16 01:27:03,Chesapeake_Bay_Retriever,,8.0,pupper,13731,5486
676864501615042560,2015-12-15 20:40:47,Chesapeake_Bay_Retriever,Ash,10.0,,2278,802
676821958043033607,2015-12-15 17:51:44,Great_Pyrenees,,11.0,,25013,17503
676811746707918848,2015-12-15 17:11:09,Chihuahua,Penny,9.0,,1526,468
676617503762681856,2015-12-15 04:19:18,Chihuahua,,13.0,pupper,3123,1103
676603393314578432,2015-12-15 03:23:14,Whippet,Godzilla,9.0,pupper,1268,440
676588346097852417,2015-12-15 02:23:26,Boston_Bull,Bubbles,5.0,,2519,893
676533798876651520,2015-12-14 22:46:41,Chow,,12.0,,2018,618
676496375194980353,2015-12-14 20:17:59,Pug,Griffin,9.0,,1631,601
676470639084101634,2015-12-14 18:35:43,Golden_Retriever,,11.0,pupper,12568,5197
676440007570247681,2015-12-14 16:34:00,Maltese_Dog,,11.0,pupper,1853,740
676430933382295552,2015-12-14 15:57:56,Golden_Retriever,Duke,10.0,,1519,385
676237365392908289,2015-12-14 03:08:46,French_Bulldog,Winston,8.0,,1325,331
676191832485810177,2015-12-14 00:07:50,Chihuahua,,10.0,,2464,1142
676146341966438401,2015-12-13 21:07:04,Irish_Water_Spaniel,Bert,10.0,,2068,739
676101918813499392,2015-12-13 18:10:33,Shih-Tzu,Striker,11.0,,3027,1280
676089483918516224,2015-12-13 17:21:08,Bull_Mastiff,,9.0,,1422,479
675898130735476737,2015-12-13 04:40:46,Labrador_Retriever,,10.0,pupper,1766,651
675891555769696257,2015-12-13 04:14:39,Italian_Greyhound,Donny,6.0,,2286,971
675888385639251968,2015-12-13 04:02:03,West_Highland_White_Terrier,,10.0,,2571,1063
675870721063669760,2015-12-13 02:51:51,Golden_Retriever,,11.0,,1771,628
675853064436391936,2015-12-13 01:41:41,Labrador_Retriever,,11.0,pupper,2903,1447
675845657354215424,2015-12-13 01:12:15,Pug,Pepper,10.0,pupper,2460,991
675822767435051008,2015-12-12 23:41:18,Pomeranian,,10.0,,1644,589
675820929667219457,2015-12-12 23:34:00,Basset,,11.0,pupper,1130,259
675798442703122432,2015-12-12 22:04:39,Beagle,Bernie,10.0,,11049,3769
675781562965868544,2015-12-12 20:57:34,Maltese_Dog,Buddah,11.0,,1741,531
675740360753160193,2015-12-12 18:13:51,Golden_Retriever,,12.0,pupper,1250,387
675710890956750848,2015-12-12 16:16:45,Standard_Schnauzer,Lenny,12.0,,2039,922
675706639471788032,2015-12-12 15:59:51,English_Springer,Wylie,10.0,,689,106
675534494439489536,2015-12-12 04:35:48,Chow,,11.0,,1940,468
675531475945709568,2015-12-12 04:23:49,Pembroke,Ellie,10.0,,1265,428
675522403582218240,2015-12-12 03:47:46,Cocker_Spaniel,Sammy,10.0,,1113,312
675517828909424640,2015-12-12 03:29:35,Scottish_Deerhound,,12.0,,1405,503
675497103322386432,2015-12-12 02:07:14,Vizsla,Reggie,11.0,,3377,1437
675489971617296384,2015-12-12 01:38:53,West_Highland_White_Terrier,,10.0,,1395,669
675432746517426176,2015-12-11 21:51:30,Labrador_Retriever,,12.0,pupper,1619,626
675372240448454658,2015-12-11 17:51:04,Chihuahua,,13.0,,1832,558
675362609739206656,2015-12-11 17:12:48,Labrador_Retriever,Daisy,12.0,,1133,260
675349384339542016,2015-12-11 16:20:15,Borzoi,,13.0,,4230,2520
675334060156301312,2015-12-11 15:19:21,Pembroke,,12.0,pupper,2994,1428
675149409102012420,2015-12-11 03:05:37,Chow,,12.0,,4017,1870
675147105808306176,2015-12-11 02:56:28,Golden_Retriever,,10.0,,1020,273
675145476954566656,2015-12-11 02:49:59,Labrador_Retriever,,9.0,,2294,1001
675111688094527488,2015-12-11 00:35:44,Labrador_Retriever,Oliver,8.0,,1036,280
675109292475830276,2015-12-11 00:26:12,Dalmatian,,9.0,,2991,1250
675047298674663426,2015-12-10 20:19:52,Samoyed,,11.0,,1136,363
675006312288268288,2015-12-10 17:37:00,Boxer,Mollie,10.0,pupper,1051,251
675003128568291329,2015-12-10 17:24:21,Pembroke,Laela,12.0,,1664,517
674999807681908736,2015-12-10 17:11:09,Rottweiler,,13.0,,2417,1228
674805413498527744,2015-12-10 04:18:42,English_Springer,,10.0,,931,391
674800520222154752,2015-12-10 03:59:15,Pembroke,Tedders,11.0,,3221,947
674793399141146624,2015-12-10 03:30:58,Giant_Schnauzer,,13.0,,2679,1217
674790488185167872,2015-12-10 03:19:24,Labrador_Retriever,,13.0,,1177,277
674788554665512960,2015-12-10 03:11:43,Miniature_Poodle,Maggie,9.0,,865,229
674774481756377088,2015-12-10 02:15:47,Chihuahua,Superpup,11.0,pupper,1204,530
674764817387900928,2015-12-10 01:37:23,Samoyed,,10.0,,847,262
674752233200820224,2015-12-10 00:47:23,Vizsla,,12.0,,1576,515
674743008475090944,2015-12-10 00:10:43,Bernese_Mountain_Dog,Sophie,10.0,,1505,602
674739953134403584,2015-12-09 23:58:35,Dandie_Dinmont,,11.0,,1189,431
674737130913071104,2015-12-09 23:47:22,Pomeranian,Rufio,10.0,pupper,687,102
674670581682434048,2015-12-09 19:22:56,Malamute,Jeb,9.0,,1738,717
674646392044941312,2015-12-09 17:46:48,Flat-Coated_Retriever,,8.0,,1526,553
674638615994089473,2015-12-09 17:15:54,Pomeranian,,12.0,pupper,1795,649
674468880899788800,2015-12-09 06:01:26,Chow,Louis,13.0,,6643,2257
674447403907457024,2015-12-09 04:36:06,Brabancon_Griffon,,10.0,pupper,1133,391
674422304705744896,2015-12-09 02:56:22,Golden_Retriever,Ava,12.0,,1531,591
674416750885273600,2015-12-09 02:34:18,Chihuahua,Jonah,10.0,,728,157
674291837063053312,2015-12-08 18:17:56,Cardigan,Kenny,11.0,,15725,6495
674271431610523648,2015-12-08 16:56:51,German_Shepherd,,10.0,,1676,799
674269164442398721,2015-12-08 16:47:50,Pug,Bob,8.0,,954,254
674262580978937856,2015-12-08 16:21:41,Greater_Swiss_Mountain_Dog,Gus,9.0,pupper,1383,498
674255168825880576,2015-12-08 15:52:13,Eskimo_Dog,Bobbay,10.0,,1569,614
674082852460433408,2015-12-08 04:27:30,Pomeranian,,11.0,,801,185
674075285688614912,2015-12-08 03:57:26,Airedale,Mitch,11.0,,1046,315
674053186244734976,2015-12-08 02:29:37,Cardigan,Stanley,10.0,,3564,1431
674051556661161984,2015-12-08 02:23:09,Shih-Tzu,Lucy,10.0,,1559,526
674042553264685056,2015-12-08 01:47:22,Toy_Poodle,,12.0,,768,142
674038233588723717,2015-12-08 01:30:12,Eskimo_Dog,Kaiya,12.0,pupper,1169,452
674036086168010753,2015-12-08 01:21:40,Toy_Poodle,Daisy,9.0,,899,240
674024893172875264,2015-12-08 00:37:11,Pomeranian,,10.0,,1908,1349
674019345211760640,2015-12-08 00:15:09,Collie,Acro,10.0,,1204,339
674014384960745472,2015-12-07 23:55:26,Pembroke,Aiden,11.0,,1671,708
673956914389192708,2015-12-07 20:07:04,Pug,,10.0,pupper,2080,1060
673887867907739649,2015-12-07 15:32:42,Brabancon_Griffon,,10.0,,989,273
673711475735838725,2015-12-07 03:51:47,Maltese_Dog,,10.0,,1112,324
673709992831262724,2015-12-07 03:45:53,Chihuahua,,12.0,,900,304
673708611235921920,2015-12-07 03:40:24,Golden_Retriever,Riley,12.0,,1143,315
673707060090052608,2015-12-07 03:34:14,German_Short-Haired_Pointer,Raymond,10.0,pupper,1171,431
673705679337693185,2015-12-07 03:28:45,Shih-Tzu,Dot,8.0,,1333,437
673689733134946305,2015-12-07 02:25:23,Chesapeake_Bay_Retriever,,11.0,,1851,703
673688752737402881,2015-12-07 02:21:29,Soft-Coated_Wheaten_Terrier,Larry,9.0,,1317,533
673686845050527744,2015-12-07 02:13:55,Pekinese,George,11.0,,1537,476
673680198160809984,2015-12-07 01:47:30,Samoyed,Shnuggles,13.0,,1456,519
673662677122719744,2015-12-07 00:37:52,Labrador_Retriever,Kendall,12.0,,1332,396
673656262056419329,2015-12-07 00:12:23,Bull_Mastiff,Albert,10.0,pupper,763,265
673612854080196609,2015-12-06 21:19:54,Newfoundland,Jeffri,7.0,pupper,1682,800
673580926094458881,2015-12-06 19:13:01,Beagle,,8.0,,875,296
673359818736984064,2015-12-06 04:34:25,English_Setter,Steve,8.0,,1551,727
673355879178194945,2015-12-06 04:18:46,Rottweiler,Koda,11.0,,1602,649
673352124999274496,2015-12-06 04:03:51,Golden_Retriever,,12.0,,1754,594
673350198937153538,2015-12-06 03:56:12,West_Highland_White_Terrier,Bella,9.0,,777,227
673343217010679808,2015-12-06 03:28:27,Chihuahua,,11.0,,1032,288
673320132811366400,2015-12-06 01:56:44,Samoyed,Frankie,11.0,,14374,8653
673317986296586240,2015-12-06 01:48:12,Miniature_Pinscher,,10.0,,920,292
673295268553605120,2015-12-06 00:17:55,Golden_Retriever,Eve,8.0,pupper,7996,3471
673270968295534593,2015-12-05 22:41:22,Shih-Tzu,Mac,11.0,,1124,399
673240798075449344,2015-12-05 20:41:29,Airedale,,6.0,,1501,795
673213039743795200,2015-12-05 18:51:11,Schipperke,Dexter,10.0,,2397,928
672997845381865473,2015-12-05 04:36:04,Chow,Kenzie,12.0,,2081,782
672995267319328768,2015-12-05 04:25:50,French_Bulldog,Pumpkin,8.0,,1011,327
672988786805112832,2015-12-05 04:00:04,Lakeland_Terrier,Schnozz,10.0,pupper,1031,312
672975131468300288,2015-12-05 03:05:49,Pug,Chuckles,10.0,pupper,1798,1010
672968025906282496,2015-12-05 02:37:35,Toy_Poodle,Gustaf,11.0,,1395,597
672964561327235073,2015-12-05 02:23:49,Chihuahua,Terry,10.0,,1518,696
672877615439593473,2015-12-04 20:38:19,Chihuahua,Oscar,8.0,,1093,403
672834301050937345,2015-12-04 17:46:12,Pembroke,Ed,10.0,,1392,621
672640509974827008,2015-12-04 04:56:09,Chesapeake_Bay_Retriever,Leonidas,9.0,,1028,347
672622327801233409,2015-12-04 03:43:54,Golden_Retriever,,12.0,pupper,1369,541
672604026190569472,2015-12-04 02:31:10,Toy_Poodle,,11.0,,1177,441
672594978741354496,2015-12-04 01:55:13,Great_Pyrenees,Scott,9.0,pupper,1406,656
672591762242805761,2015-12-04 01:42:26,Kuvasz,Taz,10.0,,1007,363
672523490734551040,2015-12-03 21:11:09,Golden_Retriever,,10.0,,689,188
672488522314567680,2015-12-03 18:52:12,Doberman,Jackie,10.0,,1181,480
672482722825261057,2015-12-03 18:29:09,West_Highland_White_Terrier,,10.0,,1212,662
672481316919734272,2015-12-03 18:23:34,Border_Collie,Jazz,12.0,pupper,752,136
672466075045466113,2015-12-03 17:23:00,Cocker_Spaniel,Franq,12.0,,1436,594
672272411274932228,2015-12-03 04:33:27,Pug,Pippin,11.0,,6858,3660
672267570918129665,2015-12-03 04:14:13,Irish_Terrier,,10.0,,1584,664
672264251789176834,2015-12-03 04:01:02,Chihuahua,Kreg,10.0,,1206,380
672254177670729728,2015-12-03 03:21:00,Pug,Rolf,11.0,pupper,1501,796
672248013293752320,2015-12-03 02:56:30,Irish_Terrier,,10.0,,1823,655
672245253877968896,2015-12-03 02:45:32,Chihuahua,Snickers,12.0,,727,169
672239279297454080,2015-12-03 02:21:48,Pug,Ridley,7.0,,945,344
672222792075620352,2015-12-03 01:16:17,Beagle,Cal,9.0,,826,230
672169685991993344,2015-12-02 21:45:16,Cocker_Spaniel,Bradley,10.0,,1068,402
672160042234327040,2015-12-02 21:06:56,Pug,Bubba,8.0,pupper,917,392
672139350159835138,2015-12-02 19:44:43,Rottweiler,,12.0,,1861,788
672095186491711488,2015-12-02 16:49:14,Pug,Tuco,9.0,,1059,394
672068090318987265,2015-12-02 15:01:33,Pug,Gizmo,7.0,,1385,560
671896809300709376,2015-12-02 03:40:57,Chow,Lola,10.0,,8955,4494
671891728106971137,2015-12-02 03:20:45,Labrador_Retriever,Mojo,11.0,,1407,611
671866342182637568,2015-12-02 01:39:53,Labrador_Retriever,Dylan,10.0,,1187,545
671789708968640512,2015-12-01 20:35:22,Dalmatian,,13.0,,7479,3793
671768281401958400,2015-12-01 19:10:13,Chihuahua,,10.0,,1263,569
671743150407421952,2015-12-01 17:30:22,Toy_Poodle,Jacob,11.0,,774,244
671729906628341761,2015-12-01 16:37:44,Kuvasz,,13.0,,9073,4766
671561002136281088,2015-12-01 05:26:34,Gordon_Setter,,13.0,,13615,7884
671542985629241344,2015-12-01 04:14:59,Shetland_Sheepdog,JD,10.0,,1159,613
671536543010570240,2015-12-01 03:49:23,Pug,Reginald,9.0,,1247,440
671528761649688577,2015-12-01 03:18:27,Doberman,Jax,10.0,,892,280
671520732782923777,2015-12-01 02:46:33,Pomeranian,Alejandro,10.0,,1488,579
671518598289059840,2015-12-01 02:38:04,Lakeland_Terrier,Scruffers,9.0,,1006,317
671504605491109889,2015-12-01 01:42:28,Toy_Poodle,Charlie,11.0,,7465,3840
671486386088865792,2015-12-01 00:30:04,German_Shepherd,Malcolm,10.0,,617,225
671485057807351808,2015-12-01 00:24:48,Samoyed,Penelope,11.0,,804,252
671357843010908160,2015-11-30 15:59:17,Italian_Greyhound,,9.0,,424,156
671355857343524864,2015-11-30 15:51:24,Miniature_Poodle,Lou,10.0,,504,119
